agent_id,o_zone_id,d_zone_id,o_node_id,d_node_id,agent_type,PCE,time_period,distance,travel_time,node_sequence,time_sequence
1606,13,27,5034,1346,1,1.0000,0703:04_0703:04,3.922,7.332,5034;11129;5027;5009;5863;5524;5022;11147;5820;5103;11161;5114;5589;5112;11172;1346;,0703:00;0703:31;0703:46;0704:01;0704:20;0705:07;0705:27;0705:54;0706:27;0707:32;0708:03;0708:28;0708:52;0709:14;0709:37;0710:24;
1607,25,9,1355,5356,1,1.0000,0756:25_0756:25,1.902,4.671,1355;11183;5215;5588;11184;11257;5175;11507;5216;5356;,0756:24;0757:16;0757:40;0757:58;0758:24;0759:14;0759:46;0759:58;0800:32;0801:06;
1608,18,16,1286,11827,1,1.0000,0740:44_0740:44,0.933,2.161,1286;11125;5440;11827;,0740:42;0742:04;0742:31;0742:54;
1609,41,14,5578,5037,1,1.0000,0743:42_0743:42,2.538,4.399,5578;5436;11125;5440;11127;11126;5441;5861;10872;5030;11128;5037;,0743:42;0744:22;0744:47;0745:15;0745:41;0746:12;0746:24;0746:35;0746:47;0747:05;0747:22;0748:06;
1610,3,1,11159,5577,1,1.0000,0703:12_0703:12,2.949,4.288,11159;5112;11160;5113;11148;5736;11146;5017;5018;5436;5577;,0703:12;0703:36;0703:54;0704:12;0704:41;0705:00;0705:21;0705:42;0706:23;0707:06;0707:30;
1611,27,11,1346,5119,1,1.0000,0748:57_0748:57,2.581,5.034,1346;11172;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;5727;5119;,0748:54;0749:41;0750:03;0750:26;0750:50;0751:31;0751:45;0752:06;0752:19;0752:33;0752:46;0753:00;0753:14;0753:35;0753:48;0754:00;
1612,1,31,5577,1314,1,1.0000,0724:48_0724:48,1.717,3.093,5577;5436;5018;5017;11146;1314;,0724:48;0725:18;0726:00;0726:42;0727:03;0727:54;
1613,31,9,1318,5356,1,1.0000,0752:29_0752:29,4.332,8.500,1318;11160;5112;5589;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;5216;5356;,0752:24;0753:10;0753:28;0753:51;0754:14;0754:44;0755:49;0756:25;0757:04;0757:54;0758:07;0758:48;0759:17;0759:37;0800:29;0801:00;
1614,38,11,1397,5119,1,1.0000,0754:03_0754:03,4.241,9.237,1397;11261;5214;6256;5232;5219;11173;5114;5592;1;2;3;4;5;5117;11255;5118;5727;5119;,0754:00;0755:48;0756:17;0757:07;0757:45;0758:30;0759:35;0800:04;0800:46;0800:59;0801:13;0801:27;0801:40;0801:54;0802:07;0802:21;0802:54;0803:06;0803:18;
1615,41,22,5578,3689,1,1.0000,0702:40_0702:40,6.072,11.730,5578;5436;5018;5017;11124;5022;11147;5820;5103;11161;5114;11173;5219;5232;11183;5215;5588;11184;11257;5175;11507;3689;,0702:36;0703:20;0704:03;0704:44;0705:21;0705:35;0706:00;0706:33;0707:38;0708:09;0708:34;0709:03;0710:09;0710:45;0711:23;0711:47;0712:05;0712:31;0713:21;0713:53;0714:05;0714:24;
1616,19,34,1352,1322,1,1.0000,0752:41_0752:41,2.077,4.004,1352;5209;5211;5210;11172;5112;5589;1322;,0752:36;0753:24;0753:56;0754:21;0755:07;0755:30;0756:00;0756:42;
1617,32,7,1285,11281,1,1.0000,0706:46_0706:46,4.942,9.720,1285;5018;5017;11124;5022;11147;5820;5103;11161;5114;11173;5219;5232;6256;5214;11281;,0706:42;0707:27;0708:09;0708:45;0708:59;0709:13;0709:54;0710:58;0711:29;0711:54;0712:23;0713:29;0714:05;0714:43;0715:33;0716:30;
1618,41,12,5578,11151,1,1.0000,0712:22_0712:22,3.476,5.833,5578;5436;5018;5017;11124;5022;5524;5863;5009;5027;11150;5109;11151;,0712:18;0713:02;0713:44;0714:26;0715:02;0715:16;0715:36;0716:23;0716:42;0716:57;0717:27;0717:38;0718:12;
1619,25,2,1354,11123,1,1.0000,0741:28_0741:28,2.890,5.625,1354;5592;5114;11161;5103;5820;11147;5022;11124;5017;11123;,0741:24;0742:15;0742:57;0743:22;0743:53;0744:57;0745:31;0745:45;0745:59;0746:35;0747:06;
1620,14,34,5037,1319,1,1.0000,0737:24_0737:24,2.328,4.299,5037;11128;5030;4958;5010;5027;5009;5863;5524;5022;11147;1319;,0737:24;0738:05;0738:22;0738:37;0738:51;0739:24;0739:39;0739:58;0740:45;0741:05;0741:18;0741:42;
1621,41,21,5578,6253,1,1.0000,0726:57_0726:57,6.574,11.950,5578;5436;5018;5017;11124;5022;11147;5820;5103;11161;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;6253;,0726:54;0727:37;0728:19;0729:01;0729:37;0729:51;0730:05;0730:39;0731:43;0732:14;0732:39;0733:09;0734:14;0734:50;0735:28;0736:18;0736:31;0737:13;0737:42;0738:02;0738:54;
1622,26,22,1323,3689,1,1.0000,0753:21_0753:21,3.273,7.235,1323;5592;5114;11173;5219;5232;11183;5215;5588;11184;11257;5175;11507;3689;,0753:18;0754:08;0754:49;0755:19;0756:24;0757:00;0757:38;0758:02;0758:20;0758:46;0759:36;0800:08;0800:21;0800:36;
1623,12,17,11151,1289,1,1.0000,0707:46_0707:46,2.273,4.817,11151;5109;11150;5027;5009;5863;5524;5022;4952;1289;,0707:42;0708:24;0708:42;0709:11;0709:26;0709:45;0710:32;0710:52;0711:48;0712:36;
1624,33,21,1351,6253,1,1.0000,0721:07_0721:07,2.522,4.774,1351;5209;5208;11261;5214;11259;5587;5174;5868;6253;,0721:06;0721:50;0722:27;0722:49;0723:17;0723:30;0724:11;0724:41;0725:00;0725:54;
1625,3,34,11159,1322,1,1.0000,0719:09_0719:09,0.725,1.438,11159;5112;5589;1322;,0719:06;0719:33;0719:56;0720:36;
1626,31,4,1318,11180,1,1.0000,0724:10_0724:10,1.765,3.231,1318;11160;5112;11172;5210;5211;11180;,0724:06;0724:50;0725:08;0725:31;0726:17;0726:42;0727:24;
1627,6,11,5238,5119,1,1.0000,0719:41_0719:41,4.480,7.514,5238;5208;5209;5211;5210;11172;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;5727;5119;,0719:36;0720:41;0721:18;0721:50;0722:15;0723:01;0723:24;0723:46;0724:10;0724:51;0725:05;0725:19;0725:32;0725:46;0726:00;0726:13;0726:27;0726:49;0727:01;0727:12;
1628,25,1,1354,5577,1,1.0000,0718:49_0718:49,3.731,7.174,1354;5592;5114;11161;5103;5820;11147;5022;4952;5440;11125;5436;5577;,0718:48;0719:36;0720:18;0720:43;0721:14;0722:18;0722:52;0723:06;0724:02;0724:46;0725:14;0725:39;0726:00;
1629,6,31,5238,1318,1,1.0000,0745:23_0745:23,2.849,4.701,5238;5208;5209;5211;5210;11172;5112;11160;1318;,0745:18;0746:24;0747:01;0747:33;0747:58;0748:44;0749:06;0749:24;0750:06;
1630,7,13,11281,5034,1,1.0000,0744:24_0744:24,5.131,9.792,11281;5214;6256;5232;5219;11173;5114;11161;5103;5820;11147;5022;5524;5863;5009;5027;11129;5034;,0744:24;0745:19;0746:09;0746:47;0747:24;0748:29;0748:58;0749:23;0749:54;0750:59;0751:33;0751:46;0752:06;0752:53;0753:12;0753:27;0753:41;0754:12;
1631,11,7,5119,11281,1,1.0000,0708:05_0708:05,3.790,7.708,5119;5727;5118;11255;5117;5;4;3;2;1;5592;5114;11173;5219;5232;6256;5214;11281;,0708:00;0708:12;0708:24;0708:46;0709:00;0709:13;0709:27;0709:40;0709:54;0710:08;0710:21;0711:03;0711:42;0712:47;0713:23;0714:01;0714:51;0715:48;
1632,31,22,1318,3689,1,1.0000,0719:38_0719:38,3.587,7.663,1318;11160;5112;5589;5114;11173;5219;5232;11183;5215;5588;11184;11257;5175;11507;3689;,0719:36;0720:19;0720:36;0720:59;0721:23;0722:00;0723:05;0723:41;0724:19;0724:43;0725:01;0725:27;0726:17;0726:49;0727:02;0727:18;
1633,3,21,11159,6253,1,1.0000,0755:11_0755:11,3.894,7.607,11159;5112;5589;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;6253;,0755:06;0755:35;0755:57;0756:21;0756:50;0757:56;0758:32;0759:10;0800:00;0800:13;0800:54;0801:24;0801:43;0802:48;
1634,34,13,1319,5034,1,1.0000,0757:55_0757:55,1.775,3.283,1319;11124;5022;5524;5863;5009;5027;11129;5034;,0757:54;0758:30;0758:44;0759:04;0759:51;0800:10;0800:25;0800:39;0801:12;
1635,37,32,1353,1285,1,1.0000,0719:38_0719:38,2.739,4.651,1353;5589;5112;11160;5113;11148;5736;11146;5017;5018;1285;,0719:36;0720:22;0720:45;0721:03;0721:21;0721:50;0722:09;0722:30;0722:51;0723:32;0724:18;
1636,9,34,5356,1322,1,1.0000,0755:40_0755:40,3.859,7.918,5356;5216;5868;5174;5587;11259;5214;6256;5232;5219;11173;5114;5589;1322;,0755:36;0756:06;0756:58;0757:18;0757:47;0758:28;0758:41;0759:31;0800:09;0800:54;0801:59;0802:28;0802:52;0803:36;
1637,9,31,5356,1318,1,1.0000,0718:48_0718:48,4.332,8.697,5356;5216;5868;5174;5587;11259;5214;6256;5232;5219;11173;5114;5589;5112;11160;1318;,0718:48;0719:13;0720:05;0720:25;0720:54;0721:35;0721:49;0722:54;0723:32;0724:08;0725:13;0725:43;0726:06;0726:29;0726:47;0727:30;
1638,19,6,1352,5238,1,1.0000,0730:06_0730:06,1.292,2.394,1352;5209;5208;5238;,0730:06;0730:49;0731:26;0732:30;
1639,5,9,11282,5356,1,1.0000,0741:27_0741:27,2.380,4.437,11282;5208;11261;5214;11259;5587;5174;5868;5216;5356;,0741:24;0741:55;0742:24;0742:52;0743:05;0743:46;0744:16;0744:35;0745:27;0745:54;
1640,1,27,5577,1346,1,1.0000,0715:58_0715:58,3.193,4.920,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;11172;1346;,0715:54;0716:17;0716:59;0717:41;0718:02;0718:23;0718:42;0719:11;0719:29;0719:47;0720:10;0720:54;
1641,3,34,11159,1322,1,1.0000,0744:27_0744:27,0.725,1.437,11159;5112;5589;1322;,0744:24;0744:51;0745:14;0745:54;
1642,1,9,5577,5356,1,1.0000,0739:22_0739:22,6.567,12.332,5577;5436;5018;5017;11124;5022;11147;5820;5103;11161;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;5216;5356;,0739:18;0739:40;0740:23;0741:04;0741:41;0741:55;0742:24;0742:57;0744:02;0744:33;0744:58;0745:27;0746:33;0747:09;0747:47;0748:37;0748:50;0749:31;0750:01;0750:20;0751:12;0751:42;
1643,4,14,11180,5037,1,1.0000,0719:51_0719:51,5.395,9.844,11180;5211;5210;11172;5112;5589;5114;11161;5103;5820;11147;5022;5524;5863;5009;5027;5010;4958;5030;11128;5037;,0719:48;0720:28;0720:53;0721:39;0722:02;0722:24;0722:48;0723:30;0724:00;0725:05;0725:39;0725:52;0726:12;0727:06;0727:25;0727:40;0728:12;0728:26;0728:42;0728:58;0729:42;
1644,31,21,1318,6253,1,1.0000,0725:14_0725:14,4.089,8.262,1318;11160;5112;5589;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;6253;,0725:12;0725:55;0726:12;0726:35;0726:59;0727:42;0728:47;0729:23;0730:01;0730:51;0731:12;0731:53;0732:22;0732:42;0733:30;
1645,13,24,5034,1325,1,1.0000,0701:17_0701:17,2.777,6.305,5034;11129;5027;11150;5109;4804;5106;5117;11255;5118;11910;10853;1325;,0701:12;0701:45;0701:59;0702:29;0702:40;0703:11;0703:43;0705:35;0705:49;0706:10;0706:31;0707:06;0707:36;
1646,32,24,1285,1325,1,1.0000,0711:43_0711:43,4.607,9.675,1285;5018;5017;11124;5022;5524;5863;5009;5027;11150;5109;4804;5106;5117;11255;5118;11910;10853;1325;,0711:42;0712:24;0713:06;0713:42;0713:56;0714:24;0715:10;0715:30;0715:45;0716:14;0716:36;0717:06;0717:39;0719:31;0719:45;0720:06;0720:27;0720:52;0721:24;
1647,25,9,1355,5356,1,1.0000,0756:50_0756:50,1.902,4.658,1355;11183;5215;5588;11184;11257;5175;11507;5216;5356;,0756:48;0757:41;0758:05;0758:30;0758:55;0759:46;0800:17;0800:30;0801:04;0801:30;
1648,18,9,1286,5356,1,1.0000,0737:59_0737:59,6.507,13.105,1286;11125;5440;4952;5022;11147;5820;5103;11161;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;5216;5356;,0737:54;0739:19;0739:47;0740:31;0741:36;0741:49;0742:23;0743:27;0743:58;0744:23;0744:53;0745:58;0746:34;0747:12;0748:02;0748:16;0748:57;0749:26;0749:46;0750:38;0751:06;
1649,6,16,5238,11827,1,1.0000,0727:09_0727:09,5.474,9.347,5238;5208;5209;5211;5210;11172;5112;5589;5114;11161;5103;5820;11147;5022;4952;5440;11827;,0727:06;0728:09;0728:46;0729:18;0729:43;0730:29;0730:52;0731:14;0731:38;0732:03;0732:34;0733:38;0734:12;0734:26;0735:22;0736:06;0736:30;
1650,26,20,1323,1356,1,1.0000,0721:38_0721:38,2.272,5.359,1323;5592;5114;11173;5219;5232;6256;1356;,0721:36;0722:24;0723:06;0723:48;0724:53;0725:29;0726:07;0727:00;
1651,17,34,1289,1319,1,1.0000,0737:10_0737:10,0.712,2.121,1289;11124;1319;,0737:06;0738:37;0739:18;
1652,2,18,11123,1286,1,1.0000,0753:43_0753:43,1.984,3.669,11123;5017;5018;5436;11125;1286;,0753:42;0754:10;0754:51;0755:34;0755:59;0757:24;
1653,25,41,1354,5578,1,1.0000,0734:00_0734:00,3.981,7.689,1354;5592;5114;11161;5103;5820;11147;5022;4952;5440;11125;5436;5578;,0734:00;0734:47;0735:29;0735:54;0736:25;0737:29;0738:03;0738:24;0739:20;0740:04;0740:32;0740:57;0741:42;
1654,1,27,5577,1346,1,1.0000,0719:42_0719:42,3.193,4.989,5577;5436;5018;5017;11146;5736;11148;5113;11160;5112;11172;1346;,0719:42;0720:01;0720:43;0721:25;0721:46;0722:06;0722:26;0722:55;0723:13;0723:31;0723:54;0724:42;
1655,25,11,1354,5119,1,1.0000,0730:20_0730:20,1.474,3.058,1354;5592;1;2;3;4;5;5117;11255;5118;5727;5119;,0730:18;0731:07;0731:21;0731:35;0731:48;0732:02;0732:15;0732:29;0732:43;0733:04;0733:17;0733:24;
1656,1,41,5577,5578,1,1.0000,0746:09_0746:09,0.625,1.045,5577;5436;5578;,0746:06;0746:28;0747:12;
1657,11,31,5119,1318,1,1.0000,0704:48_0704:48,2.533,4.793,5119;5727;5118;11255;5117;5;4;3;2;1;5592;5114;5589;5112;11160;1318;,0704:48;0704:54;0705:07;0705:29;0705:42;0705:56;0706:10;0706:23;0706:37;0706:50;0707:04;0707:46;0708:09;0708:32;0708:50;0709:36;
1658,34,31,1322,1318,1,1.0000,0754:04_0754:04,0.360,1.028,1322;11160;1318;,0754:00;0754:25;0755:06;
1659,35,34,1290,1319,1,1.0000,0729:33_0729:33,0.992,2.241,1290;4952;5022;11147;1319;,0729:30;0730:16;0731:13;0731:26;0731:48;
1660,3,17,11159,1289,1,1.0000,0727:41_0727:41,2.518,4.002,11159;5112;11160;5113;11148;5736;11146;5017;5018;1289;,0727:36;0728:05;0728:23;0728:41;0729:10;0729:29;0729:50;0730:11;0730:52;0731:42;
1661,3,34,11159,1322,1,1.0000,0714:57_0714:57,0.725,1.449,11159;5112;5589;1322;,0714:54;0715:20;0715:43;0716:24;
1662,3,13,11159,5034,1,1.0000,0705:41_0705:41,3.679,6.510,11159;5112;5589;5114;11161;5103;5820;11147;5022;5524;5863;5009;5027;11129;5034;,0705:36;0706:05;0706:27;0706:51;0707:16;0707:54;0708:58;0709:32;0709:45;0710:05;0710:52;0711:11;0711:26;0711:41;0712:12;
1663,28,14,1359,5037,1,1.0000,0753:12_0753:12,3.145,6.594,1359;3001;3000;1358;5117;5106;4804;5109;11150;5027;5010;4958;5030;11128;5037;,0753:12;0753:33;0753:45;0753:58;0754:10;0756:02;0756:34;0757:05;0757:16;0757:46;0758:18;0758:32;0758:48;0759:05;0759:48;
1664,13,6,5034,5238,1,1.0000,0720:37_0720:37,5.821,9.870,5034;11129;5027;5009;5863;5524;5022;11147;5820;5103;11161;5114;5589;5112;11172;5210;5211;5209;5208;5238;,0720:36;0721:05;0721:19;0721:34;0721:53;0722:40;0723:00;0723:24;0723:57;0725:02;0725:33;0725:58;0726:22;0726:44;0727:07;0727:53;0728:17;0728:50;0729:26;0730:30;
1665,32,9,1285,5356,1,1.0000,0722:20_0722:20,6.112,12.163,1285;5018;5017;11124;5022;11147;5820;5103;11161;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;5216;5356;,0722:18;0723:01;0723:42;0724:30;0724:43;0725:12;0725:45;0726:50;0727:21;0727:46;0728:15;0729:21;0729:57;0730:35;0731:25;0731:38;0732:19;0732:49;0733:08;0734:00;0734:30;
1666,11,34,5119,1322,1,1.0000,0711:23_0711:23,2.059,4.000,5119;5727;5118;11255;5117;5;4;3;2;1;5592;5114;5589;1322;,0711:18;0711:30;0711:43;0712:04;0712:18;0712:32;0712:45;0712:59;0713:12;0713:26;0713:40;0714:21;0714:45;0715:24;
1667,34,41,1319,5578,1,1.0000,0755:29_0755:29,2.012,3.307,1319;11124;5017;5018;5436;5578;,0755:24;0756:04;0756:41;0757:22;0758:05;0758:48;
1668,17,24,1289,1325,1,1.0000,0740:11_0740:11,4.110,8.911,1289;4952;5022;5524;5863;5009;5027;11150;5109;4804;5106;5117;11255;5118;11910;10853;1325;,0740:06;0740:52;0741:49;0742:09;0742:56;0743:15;0743:30;0744:06;0744:16;0744:47;0745:20;0747:12;0747:26;0747:47;0748:07;0748:32;0749:06;
1669,3,41,11159,5578,1,1.0000,0740:23_0740:23,3.200,4.616,11159;5112;11160;5113;11148;5736;11146;5017;5018;5436;5578;,0740:18;0740:46;0741:04;0741:22;0741:51;0742:10;0742:31;0742:52;0743:34;0744:16;0745:00;
1670,3,24,11159,1325,1,1.0000,0741:41_0741:41,2.628,5.115,11159;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;11910;10853;1325;,0741:36;0742:04;0742:27;0742:51;0743:32;0743:46;0743:59;0744:13;0744:27;0744:40;0744:54;0745:08;0745:29;0745:50;0746:14;0746:48;
1671,2,24,11123,1325,1,1.0000,0746:53_0746:53,4.133,8.511,11123;5017;11124;5022;5524;5863;5009;5027;11150;5109;4804;5106;5117;11255;5118;11910;10853;1325;,0746:48;0747:19;0747:56;0748:18;0748:37;0749:24;0749:43;0749:58;0750:28;0750:39;0751:10;0751:42;0753:34;0753:48;0754:10;0754:30;0754:55;0755:24;
1672,17,11,1289,5119,1,1.0000,0712:20_0712:20,3.820,7.854,1289;4952;5022;5524;5863;5009;5027;11150;5109;4804;5106;5117;11255;5118;5727;5119;,0712:18;0713:02;0713:58;0714:18;0715:05;0715:24;0715:39;0716:09;0716:20;0716:50;0717:23;0719:15;0719:29;0719:50;0720:03;0720:12;
1673,28,32,1359,1285,1,1.0000,0721:50_0721:50,4.317,8.665,1359;3001;3000;1358;5117;5106;4804;5109;11150;5027;5009;5863;5524;5022;11124;5017;5018;1285;,0721:48;0722:10;0722:30;0722:42;0722:54;0724:47;0725:19;0725:50;0726:01;0726:30;0726:45;0727:04;0727:51;0728:11;0728:25;0729:02;0729:43;0730:30;
1674,13,11,5034,5119,1,1.0000,0755:35_0755:35,2.487,5.206,5034;11129;5027;11150;5109;4804;5106;5117;11255;5118;5727;5119;,0755:30;0756:03;0756:17;0756:47;0756:58;0757:28;0758:01;0759:53;0800:07;0800:28;0800:41;0800:48;
1675,7,1,11281,5577,1,1.0000,0750:51_0750:51,5.308,10.539,11281;5214;6256;5232;5219;11173;5114;11161;5103;5820;11147;5022;4952;5440;11125;5436;5577;,0750:48;0751:46;0752:36;0753:14;0754:00;0755:05;0755:34;0756:06;0756:36;0757:41;0758:15;0758:28;0759:24;0800:08;0800:36;0801:01;0801:24;
1676,28,16,1359,11827,1,1.0000,0713:22_0713:22,4.159,8.430,1359;3001;3000;1358;5117;5106;4804;5109;11150;5027;5009;5863;5524;5022;4952;5440;11827;,0713:18;0713:42;0713:55;0714:07;0714:20;0716:12;0716:44;0717:15;0717:26;0717:56;0718:11;0718:30;0719:17;0719:37;0720:42;0721:26;0721:48;
1677,20,41,1356,5578,1,1.0000,0709:52_0709:52,4.983,9.627,1356;6256;5232;5219;11173;5114;11161;5103;5820;11147;5022;4952;5440;11125;5436;5578;,0709:48;0710:38;0711:16;0711:53;0712:58;0713:27;0713:53;0714:23;0715:28;0716:02;0716:15;0717:12;0717:56;0718:23;0718:48;0719:30;
1678,32,31,1285,1314,1,1.0000,0727:05_0727:05,1.262,2.606,1285;5018;5017;11146;1314;,0727:00;0727:46;0728:28;0728:49;0729:42;
1679,20,11,1357,5119,1,1.0000,0727:22_0727:22,2.369,5.829,1357;5588;11184;11257;5175;6185;8172;5730;11763;7210;10854;5118;5727;5119;,0727:18;0728:47;0729:13;0730:03;0730:35;0730:47;0731:29;0731:56;0732:13;0732:24;0732:34;0732:48;0733:00;0733:12;
1680,41,6,5578,5238,1,1.0000,0735:33_0735:33,5.342,7.950,5578;5436;5018;5017;11146;5736;11148;5113;11160;5112;11172;5210;5211;5209;5208;5238;,0735:30;0736:13;0736:55;0737:37;0737:58;0738:18;0738:38;0739:07;0739:25;0739:43;0740:06;0740:52;0741:16;0741:48;0742:25;0743:30;
1681,3,11,11159,5119,1,1.0000,0745:56_0745:56,2.338,4.155,11159;5112;5589;5114;5592;1;2;3;4;5;5117;11255;5118;5727;5119;,0745:54;0746:20;0746:42;0747:06;0747:48;0748:01;0748:15;0748:29;0748:42;0748:56;0749:09;0749:23;0749:45;0749:57;0750:06;
1682,27,17,1346,1289,1,1.0000,0753:06_0753:06,2.761,4.689,1346;11172;5112;11160;5113;11148;5736;11146;5017;5018;1289;,0753:06;0753:49;0754:12;0754:30;0754:48;0755:17;0755:36;0755:57;0756:18;0757:00;0757:48;
1683,27,19,1348,1352,1,1.0000,0758:08_0758:08,1.117,2.452,1348;5210;5211;5209;1352;,0758:06;0758:52;0759:16;0759:48;0800:36;
1684,27,6,1348,5238,1,1.0000,0737:31_0737:31,1.905,3.376,1348;5210;5211;5209;5208;5238;,0737:30;0738:14;0738:39;0739:11;0739:48;0740:54;
1685,18,3,1286,11159,1,1.0000,0718:00_0718:00,3.479,5.694,1286;11125;5436;5018;5017;11146;5736;11148;5113;11160;5112;11159;,0718:00;0719:20;0719:45;0720:27;0721:09;0721:30;0721:50;0722:10;0722:39;0722:57;0723:15;0723:42;
1686,25,9,1355,5356,1,1.0000,0731:55_0731:55,1.902,4.570,1355;11183;5215;5588;11184;11257;5175;11507;5216;5356;,0731:54;0732:46;0733:10;0733:28;0733:54;0734:44;0735:16;0735:28;0736:02;0736:30;
1687,3,38,11159,1397,1,1.0000,0721:32_0721:32,2.840,5.254,11159;5112;11172;5210;5211;5209;5208;11261;1397;,0721:30;0721:56;0722:19;0723:05;0723:29;0724:01;0724:38;0725:00;0726:48;
1688,1,16,5577,11827,1,1.0000,0709:56_0709:56,0.904,1.650,5577;5436;11125;5440;11827;,0709:54;0710:15;0710:40;0711:08;0711:36;
1689,9,11,5356,5119,1,1.0000,0751:08_0751:08,1.703,3.763,5356;5216;11507;5175;6185;8172;5730;11763;7210;10854;5118;5727;5119;,0751:06;0751:33;0752:07;0752:20;0752:32;0753:14;0753:41;0753:58;0754:09;0754:19;0754:33;0754:45;0754:54;
1690,3,34,11159,1322,1,1.0000,0731:39_0731:39,0.725,1.437,11159;5112;5589;1322;,0731:36;0732:03;0732:26;0733:06;
1691,33,35,1351,1290,1,1.0000,0729:06_0729:06,4.355,8.188,1351;5209;5211;5210;11172;5112;5589;5114;11161;5103;5820;11147;5022;4952;1290;,0729:06;0729:49;0730:21;0730:46;0731:32;0731:55;0732:17;0732:41;0733:06;0733:37;0734:42;0735:15;0735:36;0736:32;0737:18;
1692,13,17,5034,1289,1,1.0000,0720:09_0720:09,2.173,4.043,5034;11129;5027;5009;5863;5524;5022;4952;1289;,0720:06;0720:37;0720:51;0721:06;0721:25;0722:12;0722:32;0723:28;0724:12;
1693,17,10,1289,5929,1,1.0000,0722:28_0722:28,5.035,10.732,1289;4952;5022;11147;5820;5103;11161;5114;11173;5219;5232;11183;5215;5588;11184;11257;5175;5729;5929;,0722:24;0723:09;0724:06;0724:19;0724:53;0725:57;0726:28;0726:53;0727:23;0728:28;0729:04;0729:42;0730:07;0730:24;0730:50;0731:40;0732:12;0732:40;0733:12;
1694,41,30,5578,1360,1,1.0000,0712:35_0712:35,5.213,10.006,5578;5436;5018;5017;11124;5022;5524;5863;5009;5027;11150;5109;4804;5106;5117;11255;5118;10854;7210;10850;1360;,0712:30;0713:16;0713:58;0714:40;0715:16;0715:30;0715:50;0716:37;0716:56;0717:18;0717:54;0718:04;0718:35;0719:08;0721:00;0721:14;0721:35;0721:49;0721:59;0722:04;0722:36;
1695,31,2,1314,11123,1,1.0000,0753:47_0753:47,0.788,1.603,1314;11146;5017;11123;,0753:42;0754:35;0754:55;0755:24;
1696,1,2,5577,11123,1,1.0000,0747:40_0747:40,1.454,2.227,5577;5436;5018;5017;11123;,0747:36;0747:59;0748:41;0749:23;0749:54;
1697,18,27,1286,1346,1,1.0000,0754:40_0754:40,3.722,6.431,1286;11125;5436;5018;5017;11146;5736;11148;5113;11160;5112;11172;1346;,0754:36;0756:00;0756:25;0757:07;0757:49;0758:10;0758:30;0758:49;0759:18;0759:37;0759:54;0800:17;0801:06;
1698,20,24,1357,1325,1,1.0000,0718:51_0718:51,2.659,6.750,1357;5588;11184;11257;5175;6185;8172;5730;11763;7210;10854;5118;11910;10853;1325;,0718:48;0720:15;0720:41;0721:32;0722:03;0722:16;0722:58;0723:25;0723:42;0723:53;0724:03;0724:16;0724:37;0725:02;0725:36;
1699,25,11,1354,5119,1,1.0000,0752:40_0752:40,1.474,3.128,1354;5592;1;2;3;4;5;5117;11255;5118;5727;5119;,0752:36;0753:27;0753:41;0753:54;0754:08;0754:22;0754:35;0754:49;0755:03;0755:24;0755:37;0755:48;
1700,20,24,1357,1325,1,1.0000,0701:17_0701:17,2.659,6.909,1357;5588;11184;11257;5175;6185;8172;5730;11763;7210;10854;5118;11910;10853;1325;,0701:12;0702:42;0703:08;0703:58;0704:30;0704:42;0705:36;0706:02;0706:19;0706:30;0706:40;0706:54;0707:14;0707:39;0708:12;
1701,3,9,11159,5356,1,1.0000,0733:20_0733:20,4.137,7.866,11159;5112;5589;5114;11173;5219;5232;6256;5214;11259;5587;5174;5868;5216;5356;,0733:18;0733:43;0734:06;0734:30;0734:59;0736:04;0736:41;0737:19;0738:09;0738:22;0739:03;0739:32;0739:52;0740:44;0741:12;
1702,6,41,5238,5578,1,1.0000,0756:52_0756:52,5.342,7.930,5238;5208;5209;5211;5210;11172;5112;11160;5113;11148;5736;11146;5017;5018;5436;5578;,0756:48;0757:52;0758:29;0759:01;0759:26;0800:12;0800:35;0800:52;0801:11;0801:40;0801:59;0802:19;0802:40;0803:22;0804:04;0804:48;
