name,road_link_id,from_node_id,to_node_id,facility_type,link_type,dir_flag,length,lanes,free_speed,capacity,geometry
,89,89,100630,HOT,9,1,2021,1,25,1800,"LINESTRING (1525265.000000 969027.000000 ,1527286.000000 968968.000000 )"
,90,90,100644,HOT,9,1,617,1,25,1800,"LINESTRING (1533338.000000 972945.000000 ,1532722.920000 973002.313000 )"
,91,91,100670,HOT,9,1,2973,1,25,1800,"LINESTRING (1548642.553000 971686.688000 ,1549253.000000 974597.000000 )"
,91,91,103983,HOT,9,1,1762,1,25,1800,"LINESTRING (1548642.553000 971686.688000 ,1548604.491000 969924.938000 )"
,92,92,100055,HOT,9,1,233,1,25,1800,"LINESTRING (1523285.000000 1000764.000000 ,1523318.069000 1000995.071000 )"
,92,92,100062,HOT,9,1,319,1,25,1800,"LINESTRING (1523285.000000 1000764.000000 ,1523604.010000 1000761.589000 )"
,92,92,100063,HOT,9,1,179,1,25,1800,"LINESTRING (1523285.000000 1000764.000000 ,1523106.381000 1000783.384000 )"
,93,93,100073,HOT,9,1,293,1,25,1800,"LINESTRING (1523306.000000 999424.000000 ,1523599.023000 999417.688000 )"
,93,93,100074,HOT,9,1,173,1,25,1800,"LINESTRING (1523306.000000 999424.000000 ,1523133.095000 999440.563000 )"
,94,94,100074,HOT,9,1,1116,1,25,1800,"LINESTRING (1522083.000000 999061.000000 ,1523133.095000 999440.563000 )"
,94,94,100075,HOT,9,1,760,1,25,1800,"LINESTRING (1522083.000000 999061.000000 ,1522821.795000 999240.938000 )"
,94,94,101839,HOT,9,1,618,1,25,1800,"LINESTRING (1522083.000000 999061.000000 ,1522077.381000 998442.375000 )"
,94,94,101840,HOT,9,1,859,1,25,1800,"LINESTRING (1522083.000000 999061.000000 ,1521245.000000 999252.000000 )"
,95,95,100570,HOT,9,1,471,1,25,1800,"LINESTRING (1520116.000000 997501.000000 ,1520115.865000 997029.938000 )"
,95,95,101836,HOT,9,1,1120,1,25,1800,"LINESTRING (1520116.000000 997501.000000 ,1520505.494000 998551.125000 )"
,96,96,100573,HOT,9,1,273,1,25,1800,"LINESTRING (1522097.000000 997292.000000 ,1522137.046000 997021.125000 )"
,96,96,101839,HOT,9,1,1150,1,25,1800,"LINESTRING (1522097.000000 997292.000000 ,1522077.381000 998442.375000 )"
,97,97,100078,HOT,9,1,753,1,25,1800,"LINESTRING (1523342.000000 997697.000000 ,1523290.754000 998448.750000 )"
,97,97,100574,HOT,9,1,256,1,25,1800,"LINESTRING (1523342.000000 997697.000000 ,1523087.002000 997722.938000 )"
,97,97,100575,HOT,9,1,215,1,25,1800,"LINESTRING (1523342.000000 997697.000000 ,1523557.312000 997704.500000 )"
,97,97,100578,HOT,9,1,674,1,25,1800,"LINESTRING (1523342.000000 997697.000000 ,1523316.885000 997023.063000 )"
,98,98,100586,HOT,9,1,1311,1,25,1800,"LINESTRING (1522173.000000 994087.000000 ,1523479.000000 994212.000000 )"
,98,98,100587,HOT,9,1,2290,1,25,1800,"LINESTRING (1522173.000000 994087.000000 ,1521238.590000 996178.500000 )"
,98,98,100590,HOT,9,1,785,1,25,1800,"LINESTRING (1522173.000000 994087.000000 ,1522139.969000 993302.188000 )"
,99,99,100562,HOT,9,1,1170,1,25,1800,"LINESTRING (1521724.000000 992769.000000 ,1520567.833000 992949.250000 )"
,99,99,100605,HOT,9,1,840,1,25,1800,"LINESTRING (1521724.000000 992769.000000 ,1522558.585000 992667.375000 )"
,99,99,100607,HOT,9,1,442,1,25,1800,"LINESTRING (1521724.000000 992769.000000 ,1521700.592000 993211.250000 )"
,100,100,100263,HOT,9,1,2389,1,25,1800,"LINESTRING (1518308.000000 993869.000000 ,1520626.000000 994451.000000 )"
,100,100,100497,HOT,9,1,2987,1,25,1800,"LINESTRING (1518308.000000 993869.000000 ,1515371.363000 993317.367000 )"
,101,101,100556,HOT,9,1,1211,1,25,1800,"LINESTRING (1511720.000000 988604.000000 ,1510509.000000 988592.000000 )"
,101,101,100558,HOT,9,1,1179,1,25,1800,"LINESTRING (1511720.000000 988604.000000 ,1511699.000000 989783.000000 )"
,102,102,100543,HOT,9,1,440,1,25,1800,"LINESTRING (1509143.000000 983200.000000 ,1509123.000000 982760.000000 )"
,102,102,100545,HOT,9,1,1358,1,25,1800,"LINESTRING (1509143.000000 983200.000000 ,1510501.416000 983183.875000 )"
,103,103,100553,HOT,9,1,2641,1,25,1800,"LINESTRING (1517101.000000 987986.000000 ,1517103.000000 985345.000000 )"
,103,103,100560,HOT,9,1,2740,1,25,1800,"LINESTRING (1517101.000000 987986.000000 ,1516748.155000 990703.938000 )"
,104,104,100552,HOT,9,1,811,1,25,1800,"LINESTRING (1519133.000000 986857.000000 ,1518322.000000 986867.000000 )"
,105,105,100526,HOT,9,1,3949,1,25,1800,"LINESTRING (1506435.000000 978807.000000 ,1506545.683000 982755.250000 )"
,105,105,100535,HOT,9,1,4035,1,25,1800,"LINESTRING (1506435.000000 978807.000000 ,1506440.870000 974771.125000 )"
,105,105,100541,HOT,9,1,4033,1,25,1800,"LINESTRING (1506435.000000 978807.000000 ,1510468.019000 978797.750000 )"
,106,106,100540,HOT,9,1,2431,1,25,1800,"LINESTRING (1512856.000000 978801.000000 ,1515287.000000 978803.000000 )"
,106,106,100541,HOT,9,1,2387,1,25,1800,"LINESTRING (1512856.000000 978801.000000 ,1510468.019000 978797.750000 )"
,106,106,100546,HOT,9,1,3931,1,25,1800,"LINESTRING (1512856.000000 978801.000000 ,1512944.000000 982732.000000 )"
,107,107,100550,HOT,9,1,7966,1,25,1800,"LINESTRING (1518350.000000 974704.000000 ,1519095.000000 982636.000000 )"
,107,107,100624,HOT,9,1,3981,1,25,1800,"LINESTRING (1518350.000000 974704.000000 ,1522331.000000 974656.000000 )"
,108,108,101854,HOT,9,1,258,1,25,1800,"LINESTRING (1520493.000000 1001822.000000 ,1520512.343000 1001564.571000 )"
,108,108,101858,HOT,9,1,248,1,25,1800,"LINESTRING (1520493.000000 1001822.000000 ,1520513.479000 1002069.335000 )"
,109,109,100027,HOT,9,1,228,1,25,1800,"LINESTRING (1522624.000000 1001774.000000 ,1522645.373000 1002001.764000 )"
,109,109,100038,HOT,9,1,230,1,25,1800,"LINESTRING (1522624.000000 1001774.000000 ,1522854.000000 1001754.000000 )"
,109,109,100039,HOT,9,1,212,1,25,1800,"LINESTRING (1522624.000000 1001774.000000 ,1522411.434000 1001766.444000 )"
,109,109,100041,HOT,9,1,257,1,25,1800,"LINESTRING (1522624.000000 1001774.000000 ,1522603.035000 1001517.234000 )"
,110,110,100064,HOT,9,1,521,1,25,1800,"LINESTRING (1521875.000000 1000633.000000 ,1522396.801000 1000625.066000 )"
,110,110,100192,HOT,9,1,549,1,25,1800,"LINESTRING (1521875.000000 1000633.000000 ,1522110.254000 1000135.979000 )"
,110,110,100255,HOT,9,1,387,1,25,1800,"LINESTRING (1521875.000000 1000633.000000 ,1522100.000000 1000948.000000 )"
,110,110,101842,HOT,9,1,595,1,25,1800,"LINESTRING (1521875.000000 1000633.000000 ,1521279.811000 1000644.577000 )"
,111,111,100178,HOT,9,1,841,1,25,1800,"LINESTRING (1520444.000000 1000482.000000 ,1521279.811000 1000581.167000 )"
,111,111,100179,HOT,9,1,769,1,25,1800,"LINESTRING (1520444.000000 1000482.000000 ,1520431.351000 999712.938000 )"
,111,111,101843,HOT,9,1,750,1,25,1800,"LINESTRING (1520444.000000 1000482.000000 ,1519694.000000 1000492.000000 )"
,111,111,101846,HOT,9,1,587,1,25,1800,"LINESTRING (1520444.000000 1000482.000000 ,1520460.360000 1001068.936000 )"
,112,112,101813,HOT,9,1,672,1,25,1800,"LINESTRING (1513412.000000 1001708.000000 ,1513827.560000 1002236.353000 )"
,112,112,101819,HOT,9,1,1360,1,25,1800,"LINESTRING (1513412.000000 1001708.000000 ,1514771.886000 1001738.953000 )"
,112,112,101820,HOT,9,1,1334,1,25,1800,"LINESTRING (1513412.000000 1001708.000000 ,1512082.656000 1001820.260000 )"
,112,112,101822,HOT,9,1,702,1,25,1800,"LINESTRING (1513412.000000 1001708.000000 ,1512998.637000 1001140.083000 )"
,113,113,101816,HOT,9,1,627,1,25,1800,"LINESTRING (1516817.000000 1001525.000000 ,1516765.268000 1002149.878000 )"
,113,113,101817,HOT,9,1,145,1,25,1800,"LINESTRING (1516817.000000 1001525.000000 ,1516729.835000 1001641.570000 )"
,113,113,101827,HOT,9,1,459,1,25,1800,"LINESTRING (1516817.000000 1001525.000000 ,1516740.540000 1001071.723000 )"
,114,114,100188,HOT,9,1,949,1,25,1800,"LINESTRING (1517404.000000 999920.000000 ,1517412.000000 1000869.000000 )"
,114,114,100189,HOT,9,1,1199,1,25,1800,"LINESTRING (1517404.000000 999920.000000 ,1518187.000000 1000829.000000 )"
,114,114,100216,HOT,9,1,915,1,25,1800,"LINESTRING (1517404.000000 999920.000000 ,1516489.000000 999921.000000 )"
,115,115,100187,HOT,9,1,944,1,25,1800,"LINESTRING (1514293.000000 999968.000000 ,1514761.000000 1000788.000000 )"
,115,115,100217,HOT,9,1,1355,1,25,1800,"LINESTRING (1514293.000000 999968.000000 ,1515648.000000 999952.000000 )"
,115,115,101829,HOT,9,1,2249,1,25,1800,"LINESTRING (1514293.000000 999968.000000 ,1512043.071000 999956.375000 )"
,115,115,101832,HOT,9,1,1313,1,25,1800,"LINESTRING (1514293.000000 999968.000000 ,1514286.769000 998654.875000 )"
,116,116,101832,HOT,9,1,817,1,25,1800,"LINESTRING (1514264.000000 997838.000000 ,1514286.769000 998654.875000 )"
,116,116,101837,HOT,9,1,2320,1,25,1800,"LINESTRING (1514264.000000 997838.000000 ,1511944.727000 997772.062000 )"
,117,117,100740,HOT,9,1,505,1,25,1800,"LINESTRING (1508281.000000 1000714.000000 ,1508272.811000 1001219.110000 )"
,118,118,100741,HOT,9,1,1163,1,25,1800,"LINESTRING (1509462.000000 1000025.000000 ,1509535.195000 1001186.416000 )"
,118,118,101829,HOT,9,1,2581,1,25,1800,"LINESTRING (1509462.000000 1000025.000000 ,1512043.071000 999956.375000 )"
,118,118,104446,HOT,9,1,2378,1,25,1800,"LINESTRING (1509462.000000 1000025.000000 ,1507084.155000 999960.306000 )"
,119,119,100193,HOT,9,1,2076,1,25,1800,"LINESTRING (1512160.820000 994008.525000 ,1511484.000000 995972.000000 )"
,119,119,100498,HOT,9,1,719,1,25,1800,"LINESTRING (1512160.820000 994008.525000 ,1512250.002000 993295.071000 )"
,120,120,100563,HOT,9,1,1702,1,25,1800,"LINESTRING (1508885.000000 994663.000000 ,1510581.058000 994813.813000 )"
,120,120,100565,HOT,9,1,1313,1,25,1800,"LINESTRING (1508885.000000 994663.000000 ,1508745.998000 995968.938000 )"
,120,120,104447,HOT,9,1,1845,1,25,1800,"LINESTRING (1508885.000000 994663.000000 ,1507167.100000 995336.091000 )"
,121,121,100499,HOT,9,1,3029,1,25,1800,"LINESTRING (1506743.030000 990864.869000 ,1503896.000000 989828.000000 )"
,121,121,100671,HOT,9,1,1403,1,25,1800,"LINESTRING (1506743.030000 990864.869000 ,1507198.890000 989537.562000 )"
,122,122,100507,HOT,9,1,1471,1,25,1800,"LINESTRING (1502729.852000 993094.412000 ,1501300.104000 993442.875000 )"
,123,123,100308,HOT,9,1,647,1,25,1800,"LINESTRING (1506541.825000 984781.791000 ,1506571.249000 985429.109000 )"
,123,123,100494,HOT,9,1,2810,1,25,1800,"LINESTRING (1506541.825000 984781.791000 ,1503893.706000 983840.237000 )"
,123,123,100526,HOT,9,1,2026,1,25,1800,"LINESTRING (1506541.825000 984781.791000 ,1506545.683000 982755.250000 )"
,124,124,100502,HOT,9,1,3484,1,25,1800,"LINESTRING (1493295.000000 990622.000000 ,1493336.673000 994106.688000 )"
,124,124,100510,HOT,9,1,2670,1,25,1800,"LINESTRING (1493295.000000 990622.000000 ,1495965.000000 990603.000000 )"
,124,124,100511,HOT,9,1,2534,1,25,1800,"LINESTRING (1493295.000000 990622.000000 ,1490760.387000 990645.250000 )"
,124,124,100514,HOT,9,1,4158,1,25,1800,"LINESTRING (1493295.000000 990622.000000 ,1493786.506000 986492.375000 )"
,125,125,100504,HOT,9,1,4124,1,25,1800,"LINESTRING (1498545.000000 992005.000000 ,1498566.361000 996129.188000 )"
,125,125,100508,HOT,9,1,2730,1,25,1800,"LINESTRING (1498545.000000 992005.000000 ,1501275.000000 991957.000000 )"
,125,125,100509,HOT,9,1,2550,1,25,1800,"LINESTRING (1498545.000000 992005.000000 ,1495995.000000 992023.000000 )"
,125,125,100517,HOT,9,1,4156,1,25,1800,"LINESTRING (1498545.000000 992005.000000 ,1498523.174000 987848.250000 )"
,126,126,100309,HOT,9,1,1914,1,25,1800,"LINESTRING (1502039.240000 987256.053000 ,1501304.434000 985487.956000 )"
,126,126,100495,HOT,9,1,1918,1,25,1800,"LINESTRING (1502039.240000 987256.053000 ,1503923.130000 987621.163000 )"
,126,126,100496,HOT,9,1,1836,1,25,1800,"LINESTRING (1502039.240000 987256.053000 ,1502689.243000 988973.919000 )"
,127,127,100515,HOT,9,1,1408,1,25,1800,"LINESTRING (1494239.000000 985210.000000 ,1494239.948000 986618.250000 )"
,128,128,100527,HOT,9,1,3032,1,25,1800,"LINESTRING (1493163.000000 978948.000000 ,1495845.565000 977533.875000 )"
,128,128,100529,HOT,9,1,2871,1,25,1800,"LINESTRING (1493163.000000 978948.000000 ,1490613.911000 977626.562000 )"
,128,128,100531,HOT,9,1,4117,1,25,1800,"LINESTRING (1493163.000000 978948.000000 ,1492069.268000 974978.000000 )"
,129,129,100528,HOT,9,1,918,1,25,1800,"LINESTRING (1496386.000000 974539.000000 ,1495812.710000 973821.750000 )"
,129,129,100534,HOT,9,1,800,1,25,1800,"LINESTRING (1496386.000000 974539.000000 ,1497106.413000 974887.812000 )"
,130,130,101889,HOT,9,1,930,1,25,1800,"LINESTRING (1520461.000000 1005413.000000 ,1520432.000000 1004483.000000 )"
,130,130,101891,HOT,9,1,910,1,25,1800,"LINESTRING (1520461.000000 1005413.000000 ,1521371.000000 1005414.000000 )"
,130,130,101894,HOT,9,1,659,1,25,1800,"LINESTRING (1520461.000000 1005413.000000 ,1520106.655000 1005969.435000 )"
,131,131,101891,HOT,9,1,797,1,25,1800,"LINESTRING (1522022.000000 1004954.000000 ,1521371.000000 1005414.000000 )"
,131,131,101892,HOT,9,1,1031,1,25,1800,"LINESTRING (1522022.000000 1004954.000000 ,1522077.051000 1005984.178000 )"
,131,131,101985,HOT,9,1,720,1,25,1800,"LINESTRING (1522022.000000 1004954.000000 ,1522741.415000 1004922.610000 )"
,131,131,102015,HOT,9,1,393,1,25,1800,"LINESTRING (1522022.000000 1004954.000000 ,1522165.366000 1004587.137000 )"
,132,132,100254,HOT,9,1,106,1,25,1800,"LINESTRING (1522266.361000 1003284.835000 ,1522160.051000 1003290.151000 )"
,132,132,101960,HOT,9,1,175,1,25,1800,"LINESTRING (1522266.361000 1003284.835000 ,1522440.700000 1003268.771000 )"
,133,133,101882,HOT,9,1,655,1,25,1800,"LINESTRING (1520402.000000 1003953.000000 ,1519746.812000 1003954.412000 )"
,133,133,101889,HOT,9,1,530,1,25,1800,"LINESTRING (1520402.000000 1003953.000000 ,1520432.000000 1004483.000000 )"
,134,134,100288,HOT,9,1,1306,1,25,1800,"LINESTRING (1519317.966000 1002619.051000 ,1520623.000000 1002561.000000 )"
,134,134,101869,HOT,9,1,163,1,25,1800,"LINESTRING (1519317.966000 1002619.051000 ,1519158.068000 1002587.371000 )"
,134,134,101911,HOT,9,1,517,1,25,1800,"LINESTRING (1519317.966000 1002619.051000 ,1519283.438000 1002102.451000 )"
,134,134,102000,HOT,9,1,1220,1,25,1800,"LINESTRING (1519317.966000 1002619.051000 ,1520486.264000 1002971.450000 )"
,135,135,100011,HOT,9,1,256,1,25,1800,"LINESTRING (1522614.000000 1002264.000000 ,1522640.668000 1002519.222000 )"
,135,135,100024,HOT,9,1,250,1,25,1800,"LINESTRING (1522614.000000 1002264.000000 ,1522864.000000 1002264.000000 )"
,135,135,100025,HOT,9,1,187,1,25,1800,"LINESTRING (1522614.000000 1002264.000000 ,1522426.067000 1002263.968000 )"
,135,135,100027,HOT,9,1,264,1,25,1800,"LINESTRING (1522614.000000 1002264.000000 ,1522645.373000 1002001.764000 )"
,136,136,101746,HOT,9,1,965,1,25,1800,"LINESTRING (1513047.000000 1008300.000000 ,1512089.116000 1008420.099000 )"
,137,137,101896,HOT,9,1,660,1,25,1800,"LINESTRING (1518079.000000 1007573.000000 ,1517418.504000 1007548.179000 )"
,138,138,100264,HOT,9,1,848,1,25,1800,"LINESTRING (1520223.000000 1007508.000000 ,1521064.000000 1007392.000000 )"
,138,138,101894,HOT,9,1,1542,1,25,1800,"LINESTRING (1520223.000000 1007508.000000 ,1520106.655000 1005969.435000 )"
,138,138,101898,HOT,9,1,1744,1,25,1800,"LINESTRING (1520223.000000 1007508.000000 ,1519240.345000 1008949.938000 )"
,139,139,100236,HOT,9,1,412,1,25,1800,"LINESTRING (1516876.000000 1004903.000000 ,1517211.000000 1005144.000000 )"
,139,139,101766,HOT,9,1,1079,1,25,1800,"LINESTRING (1516876.000000 1004903.000000 ,1516093.000000 1004160.000000 )"
,139,139,101799,HOT,9,1,1185,1,25,1800,"LINESTRING (1516876.000000 1004903.000000 ,1516064.800000 1005767.383000 )"
,140,140,100210,HOT,9,1,1213,1,25,1800,"LINESTRING (1514370.000000 1005280.000000 ,1513157.000000 1005304.000000 )"
,140,140,101798,HOT,9,1,548,1,25,1800,"LINESTRING (1514370.000000 1005280.000000 ,1514611.350000 1005772.203000 )"
,141,141,100748,HOT,9,1,554,1,25,1800,"LINESTRING (1511498.000000 1006068.000000 ,1511501.959000 1005513.976000 )"
,141,141,101797,HOT,9,1,571,1,25,1800,"LINESTRING (1511498.000000 1006068.000000 ,1512069.234000 1006088.564000 )"
,142,142,100742,HOT,9,1,653,1,25,1800,"LINESTRING (1511051.000000 1001837.000000 ,1510975.541000 1001187.499000 )"
,142,142,100743,HOT,9,1,399,1,25,1800,"LINESTRING (1511051.000000 1001837.000000 ,1511049.136000 1002236.353000 )"
,142,142,101820,HOT,9,1,1031,1,25,1800,"LINESTRING (1511051.000000 1001837.000000 ,1512082.656000 1001820.260000 )"
,143,143,100209,HOT,9,1,1172,1,25,1800,"LINESTRING (1513487.000000 1003354.000000 ,1513157.000000 1004479.000000 )"
,143,143,100244,HOT,9,1,1280,1,25,1800,"LINESTRING (1513487.000000 1003354.000000 ,1512581.000000 1004259.000000 )"
,143,143,101808,HOT,9,1,1330,1,25,1800,"LINESTRING (1513487.000000 1003354.000000 ,1514791.003000 1003618.917000 )"
,143,143,101812,HOT,9,1,1133,1,25,1800,"LINESTRING (1513487.000000 1003354.000000 ,1513411.468000 1002222.930000 )"
,144,144,101806,HOT,9,1,802,1,25,1800,"LINESTRING (1516742.000000 1002763.000000 ,1516767.053000 1003565.164000 )"
,144,144,101807,HOT,9,1,773,1,25,1800,"LINESTRING (1516742.000000 1002763.000000 ,1516090.918000 1003179.883000 )"
,144,144,101816,HOT,9,1,613,1,25,1800,"LINESTRING (1516742.000000 1002763.000000 ,1516765.268000 1002149.878000 )"
,144,144,101874,HOT,9,1,719,1,25,1800,"LINESTRING (1516742.000000 1002763.000000 ,1517379.487000 1003097.192000 )"
,145,145,100231,HOT,9,1,1209,1,25,1800,"LINESTRING (1507835.000000 1014080.000000 ,1508385.000000 1013003.000000 )"
,145,145,101748,HOT,9,1,346,1,25,1800,"LINESTRING (1507835.000000 1014080.000000 ,1507507.337000 1014192.243000 )"
,146,146,100203,HOT,9,1,1587,1,25,1800,"LINESTRING (1514975.206000 1014624.498000 ,1514817.260000 1013044.503000 )"
,146,146,100269,HOT,9,1,2535,1,25,1800,"LINESTRING (1514975.206000 1014624.498000 ,1517505.138000 1014796.782000 )"
,146,146,101787,HOT,9,1,2227,1,25,1800,"LINESTRING (1514975.206000 1014624.498000 ,1514792.533000 1016844.284000 )"
,147,147,101789,HOT,9,1,599,1,25,1800,"LINESTRING (1512669.000000 1011350.000000 ,1512137.892000 1011072.391000 )"
,147,147,101791,HOT,9,1,1636,1,25,1800,"LINESTRING (1512669.000000 1011350.000000 ,1512840.869000 1009722.131000 )"
,148,148,100246,HOT,9,1,1299,1,25,1800,"LINESTRING (1510425.000000 1008369.000000 ,1511706.831000 1008155.604000 )"
,149,149,101751,HOT,9,1,3841,1,25,1800,"LINESTRING (1504634.000000 1011825.000000 ,1504599.475000 1007983.779000 )"
,149,149,101754,HOT,9,1,2807,1,25,1800,"LINESTRING (1504634.000000 1011825.000000 ,1501826.827000 1011805.886000 )"
,149,149,101756,HOT,9,1,2486,1,25,1800,"LINESTRING (1504634.000000 1011825.000000 ,1507116.942000 1011696.454000 )"
,150,150,100744,HOT,9,1,2442,1,25,1800,"LINESTRING (1508498.000000 1004706.000000 ,1508485.469000 1002263.197000 )"
,150,150,100747,HOT,9,1,1408,1,25,1800,"LINESTRING (1508498.000000 1004706.000000 ,1507089.546000 1004719.485000 )"
,150,150,100749,HOT,9,1,2146,1,25,1800,"LINESTRING (1508498.000000 1004706.000000 ,1510248.951000 1005947.941000 )"
,151,151,100737,HOT,9,1,3955,1,25,1800,"LINESTRING (1504447.000000 1005152.000000 ,1504256.639000 1001201.411000 )"
,151,151,101752,HOT,9,1,3397,1,25,1800,"LINESTRING (1504447.000000 1005152.000000 ,1503144.241000 1008289.266000 )"
,152,152,100313,HOT,9,1,2866,1,25,1800,"LINESTRING (1498810.326000 998699.673000 ,1496051.375000 997920.675000 )"
,152,152,100730,HOT,9,1,2667,1,25,1800,"LINESTRING (1498810.326000 998699.673000 ,1499308.245000 1001320.305000 )"
,153,153,100701,HOT,9,1,6497,1,25,1800,"LINESTRING (1493132.000000 1024031.000000 ,1493801.854000 1030493.685000 )"
,153,153,100704,HOT,9,1,3799,1,25,1800,"LINESTRING (1493132.000000 1024031.000000 ,1496806.293000 1024999.320000 )"
,153,153,100707,HOT,9,1,2442,1,25,1800,"LINESTRING (1493132.000000 1024031.000000 ,1493264.374000 1021592.076000 )"
,154,154,100226,HOT,9,1,4178,1,25,1800,"LINESTRING (1500864.000000 1022956.000000 ,1496685.334000 1022942.705000 )"
,154,154,100228,HOT,9,1,3554,1,25,1800,"LINESTRING (1500864.000000 1022956.000000 ,1504418.222000 1022969.143000 )"
,154,154,100229,HOT,9,1,2449,1,25,1800,"LINESTRING (1500864.000000 1022956.000000 ,1500623.913000 1020518.013000 )"
,155,155,101762,HOT,9,1,1382,1,25,1800,"LINESTRING (1508880.000000 1018310.000000 ,1508821.000000 1016929.000000 )"
,155,155,101784,HOT,9,1,1290,1,25,1800,"LINESTRING (1508880.000000 1018310.000000 ,1510168.319000 1018236.879000 )"
,155,155,102555,HOT,9,1,1899,1,25,1800,"LINESTRING (1508880.000000 1018310.000000 ,1507195.518000 1019186.965000 )"
,156,156,100227,HOT,9,1,731,1,25,1800,"LINESTRING (1500176.000000 1019155.000000 ,1500599.000000 1018558.000000 )"
,156,156,101768,HOT,9,1,1256,1,25,1800,"LINESTRING (1500176.000000 1019155.000000 ,1498970.785000 1018799.829000 )"
,156,156,101771,HOT,9,1,1018,1,25,1800,"LINESTRING (1500176.000000 1019155.000000 ,1499367.000000 1019774.000000 )"
,157,157,100709,HOT,9,1,387,1,25,1800,"LINESTRING (1496266.000000 1020572.000000 ,1496080.601000 1020231.243000 )"
,157,157,100711,HOT,9,1,631,1,25,1800,"LINESTRING (1496266.000000 1020572.000000 ,1496653.765000 1021070.091000 )"
,158,158,100710,HOT,9,1,343,1,25,1800,"LINESTRING (1496551.000000 1020036.000000 ,1496276.066000 1020242.180000 )"
,158,158,100713,HOT,9,1,56,1,25,1800,"LINESTRING (1496551.000000 1020036.000000 ,1496606.022000 1020021.392000 )"
,158,158,100715,HOT,9,1,401,1,25,1800,"LINESTRING (1496551.000000 1020036.000000 ,1496183.027000 1019875.987000 )"
,159,159,100727,HOT,9,1,200,1,25,1800,"LINESTRING (1497174.423000 1019677.708000 ,1497244.275000 1019865.709000 )"
,159,159,101769,HOT,9,1,399,1,25,1800,"LINESTRING (1497174.423000 1019677.708000 ,1497279.572000 1019292.351000 )"
,160,160,100724,HOT,9,1,2406,1,25,1800,"LINESTRING (1499832.000000 1012662.000000 ,1497425.462000 1012705.777000 )"
