link_id,from_node_id,to_node_id,time_period,volume,CA,CD,queue,travel_time,waiting_time_in_sec,speed,notes
2,3,4,0821:00_0822:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0822:00_0823:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0823:00_0824:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0824:00_0825:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0825:00_0826:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0826:00_0827:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0827:00_0828:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0828:00_0829:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0829:00_0830:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0830:00_0831:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0831:00_0832:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0832:00_0833:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0833:00_0834:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0834:00_0835:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0835:00_0836:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0836:00_0837:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0837:00_0838:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0838:00_0839:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0839:00_0840:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0840:00_0841:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0841:00_0842:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0842:00_0843:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0843:00_0844:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0844:00_0845:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0845:00_0846:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0846:00_0847:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0847:00_0848:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0848:00_0849:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0849:00_0850:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0850:00_0851:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0851:00_0852:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0852:00_0853:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0853:00_0854:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0854:00_0855:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0855:00_0856:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0856:00_0857:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0857:00_0858:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0858:00_0859:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0859:00_0900:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0900:00_0901:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0901:00_0902:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0902:00_0903:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0903:00_0904:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0904:00_0905:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0905:00_0906:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0906:00_0907:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0907:00_0908:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0908:00_0909:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0909:00_0910:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0910:00_0911:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0911:00_0912:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0912:00_0913:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0913:00_0914:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0914:00_0915:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0915:00_0916:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0916:00_0917:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0917:00_0918:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0918:00_0919:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0919:00_0920:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0920:00_0921:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0921:00_0922:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0922:00_0923:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0923:00_0924:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0924:00_0925:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0925:00_0926:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0926:00_0927:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0927:00_0928:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0928:00_0929:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0929:00_0930:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0930:00_0931:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0931:00_0932:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0932:00_0933:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0933:00_0934:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0934:00_0935:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0935:00_0936:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0936:00_0937:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0937:00_0938:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0938:00_0939:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0939:00_0940:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0940:00_0941:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0941:00_0942:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0942:00_0943:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0943:00_0944:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0944:00_0945:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0945:00_0946:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0946:00_0947:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0947:00_0948:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0948:00_0949:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0949:00_0950:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0950:00_0951:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0951:00_0952:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0952:00_0953:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0953:00_0954:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0954:00_0955:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0955:00_0956:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0956:00_0957:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0957:00_0958:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0958:00_0959:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
2,3,4,0959:00_1000:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0700:00_0701:00,0.000,0.000,0.000,0.000,0.000,0.000,60.000,simulation-based
3,4,5,0701:00_0702:00,0.000,0.000,0.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0702:00_0703:00,0.000,1.000,0.000,0.000,1.022,1.301,58.726,simulation-based
3,4,5,0703:00_0704:00,1.000,84.000,1.000,0.000,1.021,1.253,58.773,simulation-based
3,4,5,0704:00_0705:00,80.000,167.000,81.000,3.000,1.010,0.571,59.434,simulation-based
3,4,5,0705:00_0706:00,84.000,251.000,165.000,2.000,1.011,0.675,59.333,simulation-based
3,4,5,0706:00_0707:00,85.000,334.000,250.000,1.000,1.009,0.556,59.450,simulation-based
3,4,5,0707:00_0708:00,84.000,415.000,334.000,0.000,1.007,0.447,59.556,simulation-based
3,4,5,0708:00_0709:00,81.000,500.000,415.000,0.000,1.006,0.386,59.617,simulation-based
3,4,5,0709:00_0710:00,85.000,583.000,500.000,0.000,1.032,1.940,58.120,simulation-based
3,4,5,0710:00_0711:00,82.000,667.000,582.000,1.000,1.056,3.357,56.821,simulation-based
3,4,5,0711:00_0712:00,81.000,751.000,663.000,4.000,1.017,1.049,58.969,simulation-based
3,4,5,0712:00_0713:00,82.000,833.000,745.000,6.000,1.002,0.122,59.878,simulation-based
3,4,5,0713:00_0714:00,88.000,915.000,833.000,0.000,1.009,0.512,59.492,simulation-based
3,4,5,0714:00_0715:00,81.000,999.000,914.000,1.000,1.021,1.262,58.764,simulation-based
3,4,5,0715:00_0716:00,85.000,1083.000,999.000,0.000,1.025,1.512,58.525,simulation-based
3,4,5,0716:00_0717:00,82.000,1167.000,1081.000,2.000,1.017,1.049,58.969,simulation-based
3,4,5,0717:00_0718:00,86.000,1249.000,1167.000,0.000,1.012,0.741,59.268,simulation-based
3,4,5,0718:00_0719:00,81.000,1334.000,1248.000,1.000,1.038,2.259,57.823,simulation-based
3,4,5,0719:00_0720:00,84.000,1419.000,1332.000,2.000,1.014,0.864,59.148,simulation-based
3,4,5,0720:00_0721:00,82.000,1500.000,1414.000,5.000,1.007,0.395,59.608,simulation-based
3,4,5,0721:00_0722:00,86.000,1581.000,1500.000,0.000,1.013,0.756,59.254,simulation-based
3,4,5,0722:00_0723:00,81.000,1667.000,1581.000,0.000,1.005,0.289,59.712,simulation-based
3,4,5,0723:00_0724:00,86.000,1750.000,1667.000,0.000,1.018,1.071,58.947,simulation-based
3,4,5,0724:00_0725:00,82.000,1834.000,1749.000,1.000,1.017,1.012,59.005,simulation-based
3,4,5,0725:00_0726:00,85.000,1919.000,1834.000,0.000,1.010,0.573,59.432,simulation-based
3,4,5,0726:00_0727:00,83.000,2001.000,1917.000,2.000,1.018,1.107,58.913,simulation-based
3,4,5,0727:00_0728:00,84.000,2085.000,2001.000,0.000,1.006,0.366,59.636,simulation-based
3,4,5,0728:00_0729:00,82.000,2167.000,2083.000,2.000,1.024,1.415,58.618,simulation-based
3,4,5,0729:00_0730:00,83.000,2249.000,2166.000,1.000,1.031,1.871,58.186,simulation-based
3,4,5,0730:00_0731:00,83.000,2334.000,2249.000,0.000,1.012,0.728,59.280,simulation-based
3,4,5,0731:00_0732:00,82.000,2415.000,2331.000,3.000,1.021,1.238,58.787,simulation-based
3,4,5,0732:00_0733:00,82.000,2499.000,2413.000,2.000,1.024,1.435,58.598,simulation-based
3,4,5,0733:00_0734:00,86.000,2584.000,2499.000,0.000,1.007,0.415,59.588,simulation-based
3,4,5,0734:00_0735:00,84.000,2666.000,2583.000,1.000,1.004,0.235,59.766,simulation-based
3,4,5,0735:00_0736:00,83.000,2751.000,2666.000,0.000,1.006,0.386,59.617,simulation-based
3,4,5,0736:00_0737:00,85.000,2834.000,2751.000,0.000,1.005,0.289,59.712,simulation-based
3,4,5,0737:00_0738:00,83.000,2917.000,2834.000,0.000,1.022,1.298,58.730,simulation-based
3,4,5,0738:00_0739:00,83.000,3001.000,2917.000,0.000,1.011,0.654,59.353,simulation-based
3,4,5,0739:00_0740:00,82.000,3082.000,2999.000,2.000,1.009,0.548,59.457,simulation-based
3,4,5,0740:00_0741:00,83.000,3166.000,3082.000,0.000,1.017,1.035,58.982,simulation-based
3,4,5,0741:00_0742:00,83.000,3251.000,3165.000,1.000,1.030,1.798,58.255,simulation-based
3,4,5,0742:00_0743:00,83.000,3335.000,3248.000,3.000,1.009,0.518,59.486,simulation-based
3,4,5,0743:00_0744:00,86.000,3418.000,3334.000,1.000,1.018,1.074,58.945,simulation-based
3,4,5,0744:00_0745:00,81.000,3499.000,3415.000,3.000,1.013,0.776,59.233,simulation-based
3,4,5,0745:00_0746:00,84.000,3584.000,3499.000,0.000,1.233,13.988,48.656,simulation-based
3,4,5,0746:00_0747:00,83.000,3668.000,3582.000,2.000,1.627,37.590,36.889,simulation-based
3,4,5,0747:00_0748:00,59.000,3751.000,3641.000,27.000,2.003,60.175,29.956,simulation-based
3,4,5,0748:00_0749:00,61.000,3831.000,3702.000,49.000,2.344,80.628,25.599,simulation-based
3,4,5,0749:00_0750:00,59.000,3917.000,3761.000,70.000,2.794,107.651,21.473,simulation-based
3,4,5,0750:00_0751:00,62.000,4000.000,3823.000,94.000,3.145,128.706,19.077,simulation-based
3,4,5,0751:00_0752:00,60.000,4085.000,3883.000,117.000,3.593,155.566,16.700,simulation-based
3,4,5,0752:00_0753:00,59.000,4168.000,3942.000,143.000,3.951,177.061,15.186,simulation-based
3,4,5,0753:00_0754:00,60.000,4250.000,4002.000,166.000,4.293,197.578,13.976,simulation-based
3,4,5,0754:00_0755:00,60.000,4333.000,4062.000,188.000,4.767,226.012,12.587,simulation-based
3,4,5,0755:00_0756:00,60.000,4418.000,4122.000,211.000,5.054,243.219,11.873,simulation-based
3,4,5,0756:00_0757:00,60.000,4482.000,4182.000,236.000,4.941,236.441,12.144,simulation-based
3,4,5,0757:00_0758:00,61.000,4541.000,4243.000,239.000,5.000,240.000,12.000,simulation-based
3,4,5,0758:00_0759:00,58.000,4602.000,4301.000,240.000,5.066,243.932,11.845,simulation-based
3,4,5,0759:00_0800:00,60.000,4661.000,4361.000,241.000,4.874,232.429,12.311,simulation-based
3,4,5,0800:00_0801:00,61.000,4724.000,4422.000,239.000,5.071,244.281,11.831,simulation-based
3,4,5,0801:00_0802:00,59.000,4781.000,4481.000,243.000,5.067,244.032,11.841,simulation-based
3,4,5,0802:00_0803:00,60.000,4843.000,4541.000,240.000,5.003,240.172,11.993,simulation-based
3,4,5,0803:00_0804:00,60.000,4901.000,4601.000,242.000,4.873,232.393,12.312,simulation-based
3,4,5,0804:00_0805:00,60.000,4962.000,4661.000,240.000,5.203,252.184,11.532,simulation-based
3,4,5,0805:00_0806:00,60.000,5000.000,4721.000,241.000,1.000,0.000,60.000,simulation-based
3,4,5,0806:00_0807:00,60.000,5000.000,4781.000,219.000,1.000,0.000,60.000,simulation-based
3,4,5,0807:00_0808:00,61.000,5000.000,4842.000,158.000,1.000,0.000,60.000,simulation-based
3,4,5,0808:00_0809:00,60.000,5000.000,4902.000,98.000,1.000,0.000,60.000,simulation-based
3,4,5,0809:00_0810:00,60.000,5000.000,4962.000,38.000,1.000,0.000,60.000,simulation-based
3,4,5,0810:00_0811:00,38.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0811:00_0812:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0812:00_0813:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0813:00_0814:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0814:00_0815:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0815:00_0816:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0816:00_0817:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0817:00_0818:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0818:00_0819:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0819:00_0820:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0820:00_0821:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0821:00_0822:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0822:00_0823:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0823:00_0824:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0824:00_0825:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0825:00_0826:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0826:00_0827:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0827:00_0828:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0828:00_0829:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0829:00_0830:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0830:00_0831:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0831:00_0832:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0832:00_0833:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0833:00_0834:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0834:00_0835:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0835:00_0836:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0836:00_0837:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0837:00_0838:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0838:00_0839:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0839:00_0840:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0840:00_0841:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0841:00_0842:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0842:00_0843:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0843:00_0844:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0844:00_0845:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0845:00_0846:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0846:00_0847:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0847:00_0848:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0848:00_0849:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0849:00_0850:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0850:00_0851:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0851:00_0852:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0852:00_0853:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0853:00_0854:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0854:00_0855:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0855:00_0856:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0856:00_0857:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0857:00_0858:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0858:00_0859:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0859:00_0900:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0900:00_0901:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0901:00_0902:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0902:00_0903:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0903:00_0904:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0904:00_0905:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0905:00_0906:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0906:00_0907:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0907:00_0908:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0908:00_0909:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0909:00_0910:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0910:00_0911:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0911:00_0912:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0912:00_0913:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0913:00_0914:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0914:00_0915:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0915:00_0916:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0916:00_0917:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0917:00_0918:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0918:00_0919:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0919:00_0920:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0920:00_0921:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0921:00_0922:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0922:00_0923:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0923:00_0924:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0924:00_0925:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0925:00_0926:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0926:00_0927:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0927:00_0928:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
3,4,5,0928:00_0929:00,0.000,5000.000,5000.000,0.000,1.000,0.000,60.000,simulation-based
